,Filename,SFF-runtime,SFF-maxflow
1,largeMesh.txt,0.1542658805847168,227.0
2,mediumMesh.txt,0.007113218307495117,39.0
3,smallMesh.txt,0.00011420249938964844,6.0
4,xlargeMesh.txt,0.6510961055755615,1523.0
