,Filename,SFF-runtime,SFF-maxflow
0,10x20-c100.txt,0.013633012771606445,299.0
1,10x20-c1000.txt,0.02007293701171875,3045.0
2,10x20-c2500.txt,0.02611398696899414,7971.0
3,10x20-c500.txt,0.014650106430053711,1045.0
