,Filename,FF-runtime,FF-maxflow
0,largeMesh.txt,62.02854585647583,227
1,mediumMesh.txt,0.32723283767700195,39
2,smallMesh.txt,0.0002307891845703125,6
3,xlargeMesh.txt,1678.8087918758392,1523
